"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","superphylum","phylum","subphylum","class","subclass","order","below_order","suborder","family","below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","species"
"1","1","root","root","1","","","","","","","","","","","","","","","","","","","",""
"131567","1","below_root","cellular organisms","1","131567","","","","","","","","","","","","","","","","","","",""
"2157","131567","superkingdom","Archaea","1","131567","2157","","","","","","","","","","","","","","","","","",""
"2","131567","superkingdom","Bacteria","1","131567","2","","","","","","","","","","","","","","","","","",""
"68336","2","superphylum","Bacteroidetes/Chlorobi group","1","131567","2","68336","","","","","","","","","","","","","","","","",""
"51290","2","superphylum","Chlamydiae/Verrucomicrobia group","1","131567","2","51290","","","","","","","","","","","","","","","","",""
"131550","2","superphylum","Fibrobacteres/Acidobacteria group","1","131567","2","131550","","","","","","","","","","","","","","","","",""
"57723","131550","phylum","Acidobacteria","1","131567","2","131550","57723","","","","","","","","","","","","","","","",""
"201174","2","phylum","Actinobacteria","1","131567","2","","201174","","","","","","","","","","","","","","","",""
"200783","2","phylum","Aquificae","1","131567","2","","200783","","","","","","","","","","","","","","","",""
"976","68336","phylum","Bacteroidetes","1","131567","2","68336","976","","","","","","","","","","","","","","","",""
"67814","2","phylum","Caldiserica","1","131567","2","","67814","","","","","","","","","","","","","","","",""
"204428","51290","phylum","Chlamydiae","1","131567","2","51290","204428","","","","","","","","","","","","","","","",""
"1090","68336","phylum","Chlorobi","1","131567","2","68336","1090","","","","","","","","","","","","","","","",""
"200795","2","phylum","Chloroflexi","1","131567","2","","200795","","","","","","","","","","","","","","","",""
"200938","2","phylum","Chrysiogenetes","1","131567","2","","200938","","","","","","","","","","","","","","","",""
"28889","2157","phylum","Crenarchaeota","1","131567","2157","","28889","","","","","","","","","","","","","","","",""
"200930","2","phylum","Deferribacteres","1","131567","2","","200930","","","","","","","","","","","","","","","",""
"1297","2","phylum","Deinococcus-Thermus","1","131567","2","","1297","","","","","","","","","","","","","","","",""
"68297","2","phylum","Dictyoglomi","1","131567","2","","68297","","","","","","","","","","","","","","","",""
"74152","2","phylum","Elusimicrobia","1","131567","2","","74152","","","","","","","","","","","","","","","",""
"28890","2157","phylum","Euryarchaeota","1","131567","2157","","28890","","","","","","","","","","","","","","","",""
"65842","131550","phylum","Fibrobacteres","1","131567","2","131550","65842","","","","","","","","","","","","","","","",""
"1239","2","phylum","Firmicutes","1","131567","2","","1239","","","","","","","","","","","","","","","",""
"32066","2","phylum","Fusobacteria","1","131567","2","","32066","","","","","","","","","","","","","","","",""
"142182","2","phylum","Gemmatimonadetes","1","131567","2","","142182","","","","","","","","","","","","","","","",""
"1134404","68336","phylum","Ignavibacteriae","1","131567","2","68336","1134404","","","","","","","","","","","","","","","",""
"256845","51290","phylum","Lentisphaerae","1","131567","2","51290","256845","","","","","","","","","","","","","","","",""
"40117","2","phylum","Nitrospirae","1","131567","2","","40117","","","","","","","","","","","","","","","",""
"203682","2","phylum","Planctomycetes","1","131567","2","","203682","","","","","","","","","","","","","","","",""
"1224","2","phylum","Proteobacteria","1","131567","2","","1224","","","","","","","","","","","","","","","",""
"203691","2","phylum","Spirochaetes","1","131567","2","","203691","","","","","","","","","","","","","","","",""
"508458","2","phylum","Synergistetes","1","131567","2","","508458","","","","","","","","","","","","","","","",""
"544448","2","phylum","Tenericutes","1","131567","2","","544448","","","","","","","","","","","","","","","",""
"200940","2","phylum","Thermodesulfobacteria","1","131567","2","","200940","","","","","","","","","","","","","","","",""
"200918","2","phylum","Thermotogae","1","131567","2","","200918","","","","","","","","","","","","","","","",""
"74201","51290","phylum","Verrucomicrobia","1","131567","2","51290","74201","","","","","","","","","","","","","","","",""
"68525","1224","subphylum","delta/epsilon subdivisions","1","131567","2","","1224","68525","","","","","","","","","","","","","","",""
"1760","201174","class","Actinobacteria","1","131567","2","","201174","","1760","","","","","","","","","","","","","",""
"28211","1224","class","Alphaproteobacteria","1","131567","2","","1224","","28211","","","","","","","","","","","","","",""
"292625","200795","class","Anaerolineae","1","131567","2","","200795","","292625","","","","","","","","","","","","","",""
"187857","200783","class","Aquificae","1","131567","2","","200783","","187857","","","","","","","","","","","","","",""
"183980","28890","class","Archaeoglobi","1","131567","2157","","28890","","183980","","","","","","","","","","","","","",""
"91061","1239","class","Bacilli","1","131567","2","","1239","","91061","","","","","","","","","","","","","",""
"200643","976","class","Bacteroidia","1","131567","2","68336","976","","200643","","","","","","","","","","","","","",""
"28216","1224","class","Betaproteobacteria","1","131567","2","","1224","","28216","","","","","","","","","","","","","",""
"475962","200795","class","Caldilineae","1","131567","2","","200795","","475962","","","","","","","","","","","","","",""
"693071","67814","class","Caldisericia","1","131567","2","","67814","","693071","","","","","","","","","","","","","",""
"204429","204428","class","Chlamydiia","1","131567","2","51290","204428","","204429","","","","","","","","","","","","","",""
"191410","1090","class","Chlorobia","1","131567","2","68336","1090","","191410","","","","","","","","","","","","","",""
"32061","200795","class","Chloroflexi","1","131567","2","","200795","","32061","","","","","","","","","","","","","",""
"118001","200938","class","Chrysiogenetes","1","131567","2","","200938","","118001","","","","","","","","","","","","","",""
"186801","1239","class","Clostridia","1","131567","2","","1239","","186801","","","","","","","","","","","","","",""
"768503","976","class","Cytophagia","1","131567","2","68336","976","","768503","","","","","","","","","","","","","",""
"68337","200930","class","Deferribacteres","1","131567","2","","200930","","68337","","","","","","","","","","","","","",""
"188787","1297","class","Deinococci","1","131567","2","","1297","","188787","","","","","","","","","","","","","",""
"28221","68525","class","Deltaproteobacteria","1","131567","2","","1224","68525","28221","","","","","","","","","","","","","",""
"203486","68297","class","Dictyoglomia","1","131567","2","","68297","","203486","","","","","","","","","","","","","",""
"641853","74152","class","Elusimicrobia","1","131567","2","","74152","","641853","","","","","","","","","","","","","",""
"29547","68525","class","Epsilonproteobacteria","1","131567","2","","1224","68525","29547","","","","","","","","","","","","","",""
"526524","1239","class","Erysipelotrichia","1","131567","2","","1239","","526524","","","","","","","","","","","","","",""
"204430","65842","class","Fibrobacteria","1","131567","2","131550","65842","","204430","","","","","","","","","","","","","",""
"117743","976","class","Flavobacteriia","1","131567","2","68336","976","","117743","","","","","","","","","","","","","",""
"203490","32066","class","Fusobacteriia","1","131567","2","","32066","","203490","","","","","","","","","","","","","",""
"1236","1224","class","Gammaproteobacteria","1","131567","2","","1224","","1236","","","","","","","","","","","","","",""
"219685","142182","class","Gemmatimonadetes","1","131567","2","","142182","","219685","","","","","","","","","","","","","",""
"183963","28890","class","Halobacteria","1","131567","2157","","28890","","183963","","","","","","","","","","","","","",""
"533205","57723","class","Holophagae","1","131567","2","131550","57723","","533205","","","","","","","","","","","","","",""
"795747","1134404","class","Ignavibacteria","1","131567","2","68336","1134404","","795747","","","","","","","","","","","","","",""
"388447","200795","class","Ktedonobacteria","1","131567","2","","200795","","388447","","","","","","","","","","","","","",""
"1313211","256845","class","Lentisphaeria","1","131567","2","51290","256845","","1313211","","","","","","","","","","","","","",""
"183925","28890","class","Methanobacteria","1","131567","2157","","28890","","183925","","","","","","","","","","","","","",""
"183939","28890","class","Methanococci","1","131567","2157","","28890","","183939","","","","","","","","","","","","","",""
"224756","28890","class","Methanomicrobia","1","131567","2157","","28890","","224756","","","","","","","","","","","","","",""
"183988","28890","class","Methanopyri","1","131567","2157","","28890","","183988","","","","","","","","","","","","","",""
"31969","544448","class","Mollicutes","1","131567","2","","544448","","31969","","","","","","","","","","","","","",""
"909932","1239","class","Negativicutes","1","131567","2","","1239","","909932","","","","","","","","","","","","","",""
"203693","40117","class","Nitrospira","1","131567","2","","40117","","203693","","","","","","","","","","","","","",""
"414999","74201","class","Opitutae","1","131567","2","51290","74201","","414999","","","","","","","","","","","","","",""
"666505","203682","class","Phycisphaerae","1","131567","2","","203682","","666505","","","","","","","","","","","","","",""
"203683","203682","class","Planctomycetia","1","131567","2","","203682","","203683","","","","","","","","","","","","","",""
"117747","976","class","Sphingobacteriia","1","131567","2","68336","976","","117747","","","","","","","","","","","","","",""
"203692","203691","class","Spirochaetia","1","131567","2","","203691","","203692","","","","","","","","","","","","","",""
"649775","508458","class","Synergistia","1","131567","2","","508458","","649775","","","","","","","","","","","","","",""
"183968","28890","class","Thermococci","1","131567","2157","","28890","","183968","","","","","","","","","","","","","",""
"67799","200940","class","Thermodesulfobacteria","1","131567","2","","200940","","67799","","","","","","","","","","","","","",""
"455491","1239","class","Thermolithobacteria","1","131567","2","","1239","","455491","","","","","","","","","","","","","",""
"189775","200795","class","Thermomicrobia","1","131567","2","","200795","","189775","","","","","","","","","","","","","",""
"183967","28890","class","Thermoplasmata","1","131567","2157","","28890","","183967","","","","","","","","","","","","","",""
"183924","28889","class","Thermoprotei","1","131567","2157","","28889","","183924","","","","","","","","","","","","","",""
"188708","200918","class","Thermotogae","1","131567","2","","200918","","188708","","","","","","","","","","","","","",""
"203494","74201","class","Verrucomicrobiae","1","131567","2","51290","74201","","203494","","","","","","","","","","","","","",""
"580370","1224","class","Zetaproteobacteria","1","131567","2","","1224","","580370","","","","","","","","","","","","","",""
"84992","1760","subclass","Acidimicrobidae","1","131567","2","","201174","","1760","84992","","","","","","","","","","","","",""
"85003","1760","subclass","Actinobacteridae","1","131567","2","","201174","","1760","85003","","","","","","","","","","","","",""
"84998","1760","subclass","Coriobacteridae","1","131567","2","","201174","","1760","84998","","","","","","","","","","","","",""
"908620","1760","subclass","Nitriliruptoridae","1","131567","2","","201174","","1760","908620","","","","","","","","","","","","",""
"84995","1760","subclass","Rubrobacteridae","1","131567","2","","201174","","1760","84995","","","","","","","","","","","","",""
"85000","189775","subclass","Sphaerobacteridae","1","131567","2","","200795","","189775","85000","","","","","","","","","","","","",""
"533206","533205","order","Acanthopleuribacterales","1","131567","2","131550","57723","","533205","","533206","","","","","","","","","","","",""
"186329","31969","order","Acholeplasmatales","1","131567","2","","544448","","31969","","186329","","","","","","","","","","","",""
"871006","183924","order","Acidilobales","1","131567","2157","","28889","","183924","","871006","","","","","","","","","","","",""
"84993","84992","order","Acidimicrobiales","1","131567","2","","201174","","1760","84992","84993","","","","","","","","","","","",""
"225057","1236","order","Acidithiobacillales","1","131567","2","","1224","","1236","","225057","","","","","","","","","","","",""
"2037","85003","order","Actinomycetales","1","131567","2","","201174","","1760","85003","2037","","","","","","","","","","","",""
"135624","1236","order","Aeromonadales","1","131567","2","","1224","","1236","","135624","","","","","","","","","","","",""
"135622","1236","order","Alteromonadales","1","131567","2","","1224","","1236","","135622","","","","","","","","","","","",""
"292629","292625","order","Anaerolineales","1","131567","2","","200795","","292625","","292629","","","","","","","","","","","",""
"186332","31969","order","Anaeroplasmatales","1","131567","2","","544448","","31969","","186332","","","","","","","","","","","",""
"32069","187857","order","Aquificales","1","131567","2","","200783","","187857","","32069","","","","","","","","","","","",""
"2231","183980","order","Archaeoglobales","1","131567","2157","","28890","","183980","","2231","","","","","","","","","","","",""
"1385","91061","order","Bacillales","1","131567","2","","1239","","91061","","1385","","","","","","","","","","","",""
"171549","200643","order","Bacteroidales","1","131567","2","68336","976","","200643","","171549","","","","","","","","","","","",""
"213481","28221","order","Bdellovibrionales","1","131567","2","","1224","68525","28221","","213481","","","","","","","","","","","",""
"85004","85003","order","Bifidobacteriales","1","131567","2","","201174","","1760","85003","85004","","","","","","","","","","","",""
"80840","28216","order","Burkholderiales","1","131567","2","","1224","","28216","","80840","","","","","","","","","","","",""
"475963","475962","order","Caldilineales","1","131567","2","","200795","","475962","","475963","","","","","","","","","","","",""
"693072","693071","order","Caldisericales","1","131567","2","","67814","","693071","","693072","","","","","","","","","","","",""
"213849","29547","order","Campylobacterales","1","131567","2","","1224","68525","29547","","213849","","","","","","","","","","","",""
"135615","1236","order","Cardiobacteriales","1","131567","2","","1224","","1236","","135615","","","","","","","","","","","",""
"204458","28211","order","Caulobacterales","1","131567","2","","1224","","28211","","204458","","","","","","","","","","","",""
"51291","204429","order","Chlamydiales","1","131567","2","51290","204428","","204429","","51291","","","","","","","","","","","",""
"191411","191410","order","Chlorobiales","1","131567","2","68336","1090","","191410","","191411","","","","","","","","","","","",""
"32064","32061","order","Chloroflexales","1","131567","2","","200795","","32061","","32064","","","","","","","","","","","",""
"135613","1236","order","Chromatiales","1","131567","2","","1224","","1236","","135613","","","","","","","","","","","",""
"189769","118001","order","Chrysiogenales","1","131567","2","","200938","","118001","","189769","","","","","","","","","","","",""
"186802","186801","order","Clostridiales","1","131567","2","","1239","","186801","","186802","","","","","","","","","","","",""
"84999","84998","order","Coriobacteriales","1","131567","2","","201174","","1760","84998","84999","","","","","","","","","","","",""
"768507","768503","order","Cytophagales","1","131567","2","68336","976","","768503","","768507","","","","","","","","","","","",""
"191393","68337","order","Deferribacterales","1","131567","2","","200930","","68337","","191393","","","","","","","","","","","",""
"118964","188787","order","Deinococcales","1","131567","2","","1297","","188787","","118964","","","","","","","","","","","",""
"213118","28221","order","Desulfobacterales","1","131567","2","","1224","68525","28221","","213118","","","","","","","","","","","",""
"213115","28221","order","Desulfovibrionales","1","131567","2","","1224","68525","28221","","213115","","","","","","","","","","","",""
"213113","28221","order","Desulfurellales","1","131567","2","","1224","68525","28221","","213113","","","","","","","","","","","",""
"114380","183924","order","Desulfurococcales","1","131567","2157","","28889","","183924","","114380","","","","","","","","","","","",""
"69541","28221","order","Desulfuromonadales","1","131567","2","","1224","68525","28221","","69541","","","","","","","","","","","",""
"203487","203486","order","Dictyoglomales","1","131567","2","","68297","","203486","","203487","","","","","","","","","","","",""
"641854","641853","order","Elusimicrobiales","1","131567","2","","74152","","641853","","641854","","","","","","","","","","","",""
"91347","1236","order","Enterobacteriales","1","131567","2","","1224","","1236","","91347","","","","","","","","","","","",""
"186328","31969","order","Entomoplasmatales","1","131567","2","","544448","","31969","","186328","","","","","","","","","","","",""
"526525","526524","order","Erysipelotrichales","1","131567","2","","1239","","526524","","526525","","","","","","","","","","","",""
"908621","908620","order","Euzebyales","1","131567","2","","201174","","1760","908620","908621","","","","","","","","","","","",""
"685948","183924","order","Fervidicoccales","1","131567","2157","","28889","","183924","","685948","","","","","","","","","","","",""
"218872","204430","order","Fibrobacterales","1","131567","2","131550","65842","","204430","","218872","","","","","","","","","","","",""
"200644","117743","order","Flavobacteriales","1","131567","2","68336","976","","117743","","200644","","","","","","","","","","","",""
"203491","203490","order","Fusobacteriales","1","131567","2","","32066","","203490","","203491","","","","","","","","","","","",""
"219686","219685","order","Gemmatimonadales","1","131567","2","","142182","","219685","","219686","","","","","","","","","","","",""
"53433","186801","order","Halanaerobiales","1","131567","2","","1239","","186801","","53433","","","","","","","","","","","",""
"2235","183963","order","Halobacteriales","1","131567","2157","","28890","","183963","","2235","","","","","","","","","","","",""
"189772","32061","order","Herpetosiphonales","1","131567","2","","200795","","32061","","189772","","","","","","","","","","","",""
"574975","533205","order","Holophagales","1","131567","2","131550","57723","","533205","","574975","","","","","","","","","","","",""
"119069","28216","order","Hydrogenophilales","1","131567","2","","1224","","28216","","119069","","","","","","","","","","","",""
"795748","795747","order","Ignavibacteriales","1","131567","2","68336","1134404","","795747","","795748","","","","","","","","","","","",""
"597358","28211","order","Kiloniellales","1","131567","2","","1224","","28211","","597358","","","","","","","","","","","",""
"362534","28211","order","Kordiimonadales","1","131567","2","","1224","","28211","","362534","","","","","","","","","","","",""
"388448","388447","order","Ktedonobacterales","1","131567","2","","200795","","388447","","388448","","","","","","","","","","","",""
"186826","91061","order","Lactobacillales","1","131567","2","","1239","","91061","","186826","","","","","","","","","","","",""
"118969","1236","order","Legionellales","1","131567","2","","1224","","1236","","118969","","","","","","","","","","","",""
"278081","1313211","order","Lentisphaerales","1","131567","2","51290","256845","","1313211","","278081","","","","","","","","","","","",""
"580371","580370","order","Mariprofundales","1","131567","2","","1224","","580370","","580371","","","","","","","","","","","",""
"2158","183925","order","Methanobacteriales","1","131567","2157","","28890","","183925","","2158","","","","","","","","","","","",""
"570264","224756","order","Methanocellales","1","131567","2157","","28890","","224756","","570264","","","","","","","","","","","",""
"2182","183939","order","Methanococcales","1","131567","2157","","28890","","183939","","2182","","","","","","","","","","","",""
"2191","224756","order","Methanomicrobiales","1","131567","2157","","28890","","224756","","2191","","","","","","","","","","","",""
"68985","183988","order","Methanopyrales","1","131567","2157","","28890","","183988","","68985","","","","","","","","","","","",""
"94695","224756","order","Methanosarcinales","1","131567","2157","","28890","","224756","","94695","","","","","","","","","","","",""
"135618","1236","order","Methylococcales","1","131567","2","","1224","","1236","","135618","","","","","","","","","","","",""
"206350","28216","order","Methylophilales","1","131567","2","","1224","","28216","","206350","","","","","","","","","","","",""
"2085","31969","order","Mycoplasmatales","1","131567","2","","544448","","31969","","2085","","","","","","","","","","","",""
"29","28221","order","Myxococcales","1","131567","2","","1224","68525","28221","","29","","","","","","","","","","","",""
"485256","186801","order","Natranaerobiales","1","131567","2","","1239","","186801","","485256","","","","","","","","","","","",""
"235899","29547","order","Nautiliales","1","131567","2","","1224","68525","29547","","235899","","","","","","","","","","","",""
"206351","28216","order","Neisseriales","1","131567","2","","1224","","28216","","206351","","","","","","","","","","","",""
"596497","908620","order","Nitriliruptorales","1","131567","2","","201174","","1760","908620","596497","","","","","","","","","","","",""
"32003","28216","order","Nitrosomonadales","1","131567","2","","1224","","28216","","32003","","","","","","","","","","","",""
"189778","203693","order","Nitrospirales","1","131567","2","","40117","","203693","","189778","","","","","","","","","","","",""
"135619","1236","order","Oceanospirillales","1","131567","2","","1224","","1236","","135619","","","","","","","","","","","",""
"255473","28211","order","Parvularculales","1","131567","2","","1224","","28211","","255473","","","","","","","","","","","",""
"135625","1236","order","Pasteurellales","1","131567","2","","1224","","1236","","135625","","","","","","","","","","","",""
"666506","666505","order","Phycisphaerales","1","131567","2","","203682","","666505","","666506","","","","","","","","","","","",""
"112","203683","order","Planctomycetales","1","131567","2","","203682","","203683","","112","","","","","","","","","","","",""
"72274","1236","order","Pseudomonadales","1","131567","2","","1224","","1236","","72274","","","","","","","","","","","",""
"415001","414999","order","Puniceicoccales","1","131567","2","51290","74201","","414999","","415001","","","","","","","","","","","",""
"356","28211","order","Rhizobiales","1","131567","2","","1224","","28211","","356","","","","","","","","","","","",""
"204455","28211","order","Rhodobacterales","1","131567","2","","1224","","28211","","204455","","","","","","","","","","","",""
"206389","28216","order","Rhodocyclales","1","131567","2","","1224","","28216","","206389","","","","","","","","","","","",""
"204441","28211","order","Rhodospirillales","1","131567","2","","1224","","28211","","204441","","","","","","","","","","","",""
"766","28211","order","Rickettsiales","1","131567","2","","1224","","28211","","766","","","","","","","","","","","",""
"84996","84995","order","Rubrobacterales","1","131567","2","","201174","","1760","84995","84996","","","","","","","","","","","",""
"742030","1236","order","Salinisphaerales","1","131567","2","","1224","","1236","","742030","","","","","","","","","","","",""
"909929","909932","order","Selenomonadales","1","131567","2","","1239","","909932","","909929","","","","","","","","","","","",""
"510684","28211","order","Sneathiellales","1","131567","2","","1224","","28211","","510684","","","","","","","","","","","",""
"588673","84995","order","Solirubrobacterales","1","131567","2","","201174","","1760","84995","588673","","","","","","","","","","","",""
"85001","85000","order","Sphaerobacterales","1","131567","2","","200795","","189775","85000","85001","","","","","","","","","","","",""
"200666","117747","order","Sphingobacteriales","1","131567","2","68336","976","","117747","","200666","","","","","","","","","","","",""
"204457","28211","order","Sphingomonadales","1","131567","2","","1224","","28211","","204457","","","","","","","","","","","",""
"136","203692","order","Spirochaetales","1","131567","2","","203691","","203692","","136","","","","","","","","","","","",""
"2281","183924","order","Sulfolobales","1","131567","2157","","28889","","183924","","2281","","","","","","","","","","","",""
"649776","649775","order","Synergistales","1","131567","2","","508458","","649775","","649776","","","","","","","","","","","",""
"213462","28221","order","Syntrophobacterales","1","131567","2","","1224","68525","28221","","213462","","","","","","","","","","","",""
"68933","188787","order","Thermales","1","131567","2","","1297","","188787","","68933","","","","","","","","","","","",""
"68295","186801","order","Thermoanaerobacterales","1","131567","2","","1239","","186801","","68295","","","","","","","","","","","",""
"2258","183968","order","Thermococcales","1","131567","2157","","28890","","183968","","2258","","","","","","","","","","","",""
"188710","67799","order","Thermodesulfobacteriales","1","131567","2","","200940","","67799","","188710","","","","","","","","","","","",""
"768667","388447","order","Thermogemmatisporales","1","131567","2","","200795","","388447","","768667","","","","","","","","","","","",""
"588674","84995","order","Thermoleophilales","1","131567","2","","201174","","1760","84995","588674","","","","","","","","","","","",""
"455492","455491","order","Thermolithobacterales","1","131567","2","","1239","","455491","","455492","","","","","","","","","","","",""
"189776","189775","order","Thermomicrobiales","1","131567","2","","200795","","189775","","189776","","","","","","","","","","","",""
"2301","183967","order","Thermoplasmatales","1","131567","2157","","28890","","183967","","2301","","","","","","","","","","","",""
"2266","183924","order","Thermoproteales","1","131567","2157","","28889","","183924","","2266","","","","","","","","","","","",""
"2419","188708","order","Thermotogales","1","131567","2","","200918","","188708","","2419","","","","","","","","","","","",""
"72273","1236","order","Thiotrichales","1","131567","2","","1224","","1236","","72273","","","","","","","","","","","",""
"48461","203494","order","Verrucomicrobiales","1","131567","2","51290","74201","","203494","","48461","","","","","","","","","","","",""
"135623","1236","order","Vibrionales","1","131567","2","","1224","","1236","","135623","","","","","","","","","","","",""
"135614","1236","order","Xanthomonadales","1","131567","2","","1224","","1236","","135614","","","","","","","","","","","",""
"539002","1385","below_order","Bacillales incertae sedis","1","131567","2","","1239","","91061","","1385","539002","","","","","","","","","","",""
"538999","186802","below_order","Clostridiales incertae sedis","1","131567","2","","1239","","186801","","186802","538999","","","","","","","","","","",""
"255726","84993","suborder","Acidimicrobineae","1","131567","2","","201174","","1760","84992","84993","","255726","","","","","","","","","",""
"85005","2037","suborder","Actinomycineae","1","131567","2","","201174","","1760","85003","2037","","85005","","","","","","","","","",""
"622450","2037","suborder","Actinopolysporineae","1","131567","2","","201174","","1760","85003","2037","","622450","","","","","","","","","",""
"414714","2037","suborder","Catenulisporineae","1","131567","2","","201174","","1760","85003","2037","","414714","","","","","","","","","",""
"255727","84999","suborder","Coriobacterineae","1","131567","2","","201174","","1760","84998","84999","","255727","","","","","","","","","",""
"85007","2037","suborder","Corynebacterineae","1","131567","2","","201174","","1760","85003","2037","","85007","","","","","","","","","",""
"80811","29","suborder","Cystobacterineae","1","131567","2","","1224","68525","28221","","29","","80811","","","","","","","","","",""
"85013","2037","suborder","Frankineae","1","131567","2","","201174","","1760","85003","2037","","85013","","","","","","","","","",""
"85014","2037","suborder","Glycomycineae","1","131567","2","","201174","","1760","85003","2037","","85014","","","","","","","","","",""
"1217098","2037","suborder","Jiangellineae","1","131567","2","","201174","","1760","85003","2037","","1217098","","","","","","","","","",""
"622452","2037","suborder","Kineosporiineae","1","131567","2","","201174","","1760","85003","2037","","622452","","","","","","","","","",""
"85006","2037","suborder","Micrococcineae","1","131567","2","","201174","","1760","85003","2037","","85006","","","","","","","","","",""
"85008","2037","suborder","Micromonosporineae","1","131567","2","","201174","","1760","85003","2037","","85008","","","","","","","","","",""
"224462","29","suborder","Nannocystineae","1","131567","2","","1224","68525","28221","","29","","224462","","","","","","","","","",""
"85009","2037","suborder","Propionibacterineae","1","131567","2","","201174","","1760","85003","2037","","85009","","","","","","","","","",""
"85010","2037","suborder","Pseudonocardineae","1","131567","2","","201174","","1760","85003","2037","","85010","","","","","","","","","",""
"255725","84996","suborder","Rubrobacterineae","1","131567","2","","201174","","1760","84995","84996","","255725","","","","","","","","","",""
"80812","29","suborder","Sorangiineae","1","131567","2","","1224","68525","28221","","29","","80812","","","","","","","","","",""
"255728","85001","suborder","Sphaerobacterineae","1","131567","2","","200795","","189775","85000","85001","","255728","","","","","","","","","",""
"85011","2037","suborder","Streptomycineae","1","131567","2","","201174","","1760","85003","2037","","85011","","","","","","","","","",""
"85012","2037","suborder","Streptosporangineae","1","131567","2","","201174","","1760","85003","2037","","85012","","","","","","","","","",""
"533207","533206","family","Acanthopleuribacteraceae","1","131567","2","131550","57723","","533205","","533206","","","533207","","","","","","","","",""
"433","204441","family","Acetobacteraceae","1","131567","2","","1224","","28211","","204441","","","433","","","","","","","","",""
"2146","186329","family","Acholeplasmataceae","1","131567","2","","544448","","31969","","186329","","","2146","","","","","","","","",""
"909930","909929","family","Acidaminococcaceae","1","131567","2","","1239","","909932","","909929","","","909930","","","","","","","","",""
"871007","871006","family","Acidilobaceae","1","131567","2157","","28889","","183924","","871006","","","871007","","","","","","","","",""
"84994","255726","family","Acidimicrobiaceae","1","131567","2","","201174","","1760","84992","84993","","255726","84994","","","","","","","","",""
"225058","225057","family","Acidithiobacillaceae","1","131567","2","","1224","","1236","","225057","","","225058","","","","","","","","",""
"85032","85013","family","Acidothermaceae","1","131567","2","","201174","","1760","85003","2037","","85013","85032","","","","","","","","",""
"2049","85005","family","Actinomycetaceae","1","131567","2","","201174","","1760","85003","2037","","85005","2049","","","","","","","","",""
"622451","622450","family","Actinopolysporaceae","1","131567","2","","201174","","1760","85003","2037","","622450","622451","","","","","","","","",""
"414713","414714","family","Actinospicaceae","1","131567","2","","201174","","1760","85003","2037","","414714","414713","","","","","","","","",""
"186827","186826","family","Aerococcaceae","1","131567","2","","1239","","91061","","186826","","","186827","","","","","","","","",""
"84642","135624","family","Aeromonadaceae","1","131567","2","","1224","","1236","","135624","","","84642","","","","","","","","",""
"506","80840","family","Alcaligenaceae","1","131567","2","","1224","","28216","","80840","","","506","","","","","","","","",""
"224372","135619","family","Alcanivoracaceae","1","131567","2","","1224","","1236","","135619","","","224372","","","","","","","","",""
"186823","1385","family","Alicyclobacillaceae","1","131567","2","","1239","","91061","","1385","","","186823","","","","","","","","",""
"72275","135622","family","Alteromonadaceae","1","131567","2","","1224","","1236","","135622","","","72275","","","","","","","","",""
"292628","292629","family","Anaerolineaceae","1","131567","2","","200795","","292625","","292629","","","292628","","","","","","","","",""
"186333","186332","family","Anaeroplasmataceae","1","131567","2","","544448","","31969","","186332","","","186333","","","","","","","","",""
"942","766","family","Anaplasmataceae","1","131567","2","","1224","","28211","","766","","","942","","","","","","","","",""
"64898","32069","family","Aquificaceae","1","131567","2","","200783","","187857","","32069","","","64898","","","","","","","","",""
"2232","2231","family","Archaeoglobaceae","1","131567","2157","","28890","","183980","","2231","","","2232","","","","","","","","",""
"255475","356","family","Aurantimonadaceae","1","131567","2","","1224","","28211","","356","","","255475","","","","","","","","",""
"186817","1385","family","Bacillaceae","1","131567","2","","1239","","91061","","1385","","","186817","","","","","","","","",""
"539003","539002","family","Bacillales Family X. Incertae Sedis","1","131567","2","","1239","","91061","","1385","539002","","539003","","","","","","","","",""
"263369","213481","family","Bacteriovoracaceae","1","131567","2","","1224","68525","28221","","213481","","","263369","","","","","","","","",""
"815","171549","family","Bacteroidaceae","1","131567","2","68336","976","","200643","","171549","","","815","","","","","","","","",""
"772","356","family","Bartonellaceae","1","131567","2","","1224","","28211","","356","","","772","","","","","","","","",""
"213483","213481","family","Bdellovibrionaceae","1","131567","2","","1224","68525","28221","","213481","","","213483","","","","","","","","",""
"45404","356","family","Beijerinckiaceae","1","131567","2","","1224","","28211","","356","","","45404","","","","","","","","",""
"125316","85006","family","Beutenbergiaceae","1","131567","2","","201174","","1760","85003","2037","","85006","125316","","","","","","","","",""
"31953","85004","family","Bifidobacteriaceae","1","131567","2","","201174","","1760","85003","85004","","","31953","","","","","","","","",""
"145358","85006","family","Bogoriellaceae","1","131567","2","","201174","","1760","85003","2037","","85006","145358","","","","","","","","",""
"143786","136","family","Brachyspiraceae","1","131567","2","","203691","","203692","","136","","","143786","","","","","","","","",""
"41294","356","family","Bradyrhizobiaceae","1","131567","2","","1224","","28211","","356","","","41294","","","","","","","","",""
"85019","85006","family","Brevibacteriaceae","1","131567","2","","201174","","1760","85003","2037","","85006","85019","","","","","","","","",""
"1100104","136","family","Brevinemataceae","1","131567","2","","203691","","203692","","136","","","1100104","","","","","","","","",""
